node_id,tipo,etiqueta,grado,grado_ponderado,grado_centralidad,intermediacion,cercania,pagerank,es_articulacion,comunidad
a:UC_3xuTXvMIWU5MYP9HkJ3vQ,autor,@Historia-wm4os,1,1,0.0016025641025641025,0.0,0.05739341676841677,0.0013343430904194484,False,5
a:UCFjudnPLoaSL1BaRuLahyHg,autor,@HaroldoCastillo-rh9iw,1,3,0.0016025641025641025,0.0,0.12444385203706428,0.002754961213481608,False,0
a:UC-pNP6RMFuLg_-x7Ah_0kEA,autor,@almacatalan2717,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC1Y7x3h0c95Z8kUhi-Tzaeg,autor,@rosadiaz9235,1,1,0.0016025641025641025,0.0,0.09571196266968325,0.0011405211664277128,False,4
a:UC1WlJfQmaIskYhP4gmWoamw,autor,@marthareiss5434,1,1,0.0016025641025641025,0.0,0.014835164835164835,0.001146836088320433,False,-1
a:UC3MYTqpQqlWBuCB7Th0e0PA,autor,@isaaclopez7220,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCOcUI5XkTYNMSFhZNMIPpGg,autor,@hendersonlopez3864,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCOS8ViEkccrTZx2w2ccxotA,autor,@OscarHernandez-q8y,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC3iIU62XKUOWuqL8BqBzj9A,autor,@antonioduarte2288,1,1,0.0016025641025641025,0.0,0.08196994284053478,0.0014278315670426343,False,6
a:UCV3fr-YOixFKCZBbJP1-X4w,autor,@albertoshernandez5251,1,5,0.0016025641025641025,0.0,0.07438186813186813,0.00398381158260249,False,3
a:UCmjppp6ujz3SAnULvP3sZMw,autor,@marcomendez7509,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC5PyGvSfFM--OVKmQ3COu6g,autor,@FreddyGmez,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UCQqetiwzzmRNTM5OWuXarGQ,autor,@isaiaslopezvelasquez1539,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCCaYwkkbQGcvFoUmothVdQQ,autor,@OsvaldoAguirre-l3i,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCQgYjVngJRfPHDLGB5X6ZjA,autor,@oscarnavas9996,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCN2N_wYOw6fMwCeSzdXLPIw,autor,@danielantoniogonzalezflore4901,1,1,0.0016025641025641025,0.0,0.09571196266968325,0.0011405211664277128,False,4
a:UC9vMq1YF-e7C-VO0SHkbUTA,autor,@ErvinLeonardoCarreraLatín,1,4,0.0016025641025641025,0.0,0.12444385203706428,0.0035457631277944,False,0
a:UC8F2V63KZ4ZEay6opX2hAQw,autor,@carmenr6311,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCheEJ5GZuIvV0fj-nXyVwXw,autor,@rosaoliva9389,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCujPF2nBgsTD62nWE3lcpIg,autor,@victorarturoruanobautista7588,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCV0iizTBoOfdAFX_thfI9BA,autor,@BenjaminLarios-jd8nk,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCp29O_C7cchZV8IxV7Crdag,autor,@robertoescobar5507,1,2,0.0016025641025641025,0.0,0.07438186813186813,0.001823057915366934,False,3
a:UCkxdJ_yGN2gghOMo2ybQtXQ,autor,@11223344An,1,1,0.0016025641025641025,0.0,0.06931217743917424,0.001355157775927288,False,2
a:UCjZgFEowMBrsjodqfovzdKw,autor,@franciscoflores3120,2,2,0.003205128205128205,0.018191546281433924,0.07550363644476173,0.0020545943128313007,True,5
a:UC4wq3DcbfaG6dtCqn8Oyu3w,autor,@hugoasencio7764,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCVC2QugcI1G4RvlCiUqd1aQ,autor,@rwdm76,1,2,0.0016025641025641025,0.0,0.09418832795279973,0.002067297341438282,False,2
a:UCXVLc8CmAO813ubM-fLvCDw,autor,@herminiasaquimux7565,1,1,0.0016025641025641025,0.0,0.06931217743917424,0.001355157775927288,False,2
a:UCwW2OFy95P7ZBkOPxWkpvYg,autor,@TeresaLucero-b5o,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UC3XTwHxygNCgjndsg-UiCQA,autor,@marioajset4283,1,3,0.0016025641025641025,0.0,0.12444385203706428,0.002754961213481608,False,0
a:UCgQw_Sbq3ugruDUKsq1e0-A,autor,@marlenareano-h4t,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCL13XhnRzbGokEkCkEOb0-g,autor,@raquelprado3643,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCQtSFINs1h6GHkpg9o5kMvg,autor,@MacarioMartinezruiz,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC2ngpd8UBQu4gcUYy0goAtg,autor,@juliohernandez7438,1,1,0.0016025641025641025,0.0,0.05739341676841677,0.0013343430904194484,False,5
a:UC7IMsCxfZyWN7YQo8-JYa6Q,autor,@Burgos68,1,2,0.0016025641025641025,0.0,0.09571196266968325,0.0018984868623121952,False,4
a:UCzSfZlOVxBSs5ObD25ywxDQ,autor,@GilmarMaldonado-q9m,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCLFdHr9BEbXHkoJopbEPLZw,autor,@kanterra4584,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCNkcuy42zEwddwEcOd_HpnA,autor,@vanigomez492,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCJp3OrVYcBorC94sKwdch_A,autor,@ULJoshmg2011,1,1,0.0016025641025641025,0.0,0.09418832795279973,0.0012249264059907559,False,2
a:UCLh1Kde4_vI1sTZBkTNP7RQ,autor,@JoelReynoso-d4r,1,1,0.0016025641025641025,0.0,0.06946012232164847,0.0014546864615207304,False,7
a:UCThW2XNsAaBKme5PUt7n-Zg,autor,@thelmamoran8565,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC6YSZqL0vEcI-niPKIMUGfw,autor,@maxwellsales885,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCNBnKqWf4d-rS4HwJRQljmQ,autor,@LE_A22,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCO0zwwLWGyDgQmWPJ5Qrr1w,autor,@elsalvador3605,1,1,0.0016025641025641025,0.0,0.05739341676841677,0.0013343430904194484,False,5
a:UCwjUvRseNtJoItylIyIez7Q,autor,@Silviazea,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCTwSut16JyAg3mX6LVUNGqA,autor,@SuperVictor2005,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCLggDc_a5HriXv7I1h02sOA,autor,@guillermogonzalez5153,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCwO2SXr0ggzwg6QWWrr01nQ,autor,@ricardofigueroa5720,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC816IGbFCZinfYS1LRDaaHg,autor,@ingenieroar,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UC3qn1yJA5PeW9rkGPatQxiw,autor,@VICTOREST19,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCaT4saRcyqCLE657Rq2hhZQ,autor,@elmilenial4064,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCc_F88PzGWtA1OPNUEASulA,autor,@rockyscarlet,1,1,0.0016025641025641025,0.0,0.06931217743917424,0.001355157775927288,False,2
a:UCErZPJpHmLCsXs8ZWkAUupQ,autor,@dorisl.garciaroche7763,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCFOxCyF926Y9eHhMeVoWLzw,autor,@arielsarc09,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UC72gBAtyb_VXQlYDcFrh6oQ,autor,@osmanmorales3012,1,3,0.0016025641025641025,0.0,0.12444385203706428,0.002754961213481608,False,0
a:UCi1b_TRQfgO1Z9O2gNGGWNA,autor,@davidisraelesquitsaquil,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCBlm80VQ4YoV3bUJR_XhkaQ,autor,@rosadiaz6945,1,2,0.0016025641025641025,0.0,0.014835164835164835,0.0019111167060976361,False,-1
a:UColMq7LmaoY3MT6aIDGrGvA,autor,@quijotachapina1,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCat2qkYvqmtDNEmo2PVuhXw,autor,@DoraSalas-j5o,1,1,0.0016025641025641025,0.0,0.014835164835164835,0.001146836088320433,False,-1
a:UCSTAUWVc1_82DHYeqOsqEFA,autor,@TheAlexX_C,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UCcFIBN-rtC3d3hXeuN5TfWw,autor,@DenisRMC,1,1,0.0016025641025641025,0.0,0.06931217743917424,0.001355157775927288,False,2
a:UCV0lM03g5fg5pbPj97-sAtA,autor,@genarodelgado3929,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UC_ljZ1hZXR9pzexFz87P5ZA,autor,@ChRiStOpHeR7969,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UCLXYp1Cvc5DLtq5UQL5D9vw,autor,@jorgecifuentes-m5g,1,1,0.0016025641025641025,0.0,0.05739341676841677,0.0013343430904194484,False,5
a:UCfjhejO7LZy4doXURa7LZCQ,autor,@HonwayLee-z5g,1,1,0.0016025641025641025,0.0,0.05739341676841677,0.0013343430904194484,False,5
a:UCplrIQtaPj6au60_f2-mOYw,autor,@romeolopezherrarte799,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCql1n3Ey6ULMSOACjMe-fxQ,autor,@RolandoGonzalez-o7g,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCZFQwqh90apuL8eFhvRBkUg,autor,@luisricardo9671,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCyJhqmMbsvjpoarBBStA2kg,autor,@Murmullodelbarrio,1,6,0.0016025641025641025,0.0,0.07438186813186813,0.004704062805014341,False,3
a:UC63tFvbQ_hJhGDi2nbjssjw,autor,@AbigailRodas-w2r,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCtCtts20bW6F9CSohau51Iw,autor,@carlosgranados9875,1,2,0.0016025641025641025,0.0,0.07438186813186813,0.001823057915366934,False,3
a:UCcfdg8crmMJwEuLUsAhV7yg,autor,@RolandoRaguay,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC6Uj1FT5JjDSF8vudvDxPAA,autor,@alfredoortega9264,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCj-LL25XJnjxepPKCc3NGog,autor,@anaaguirre8985,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC1DpqK6vaPEkBOMNvypsKYg,autor,@HectorCarranza-u4j4o,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCpsKOkt5iWTbenzeuq7dsmQ,autor,@inge_vergueta,3,3,0.004807692307692308,0.06852183397127218,0.1489339464882943,0.002977622139133699,True,2
a:UCDftMWXQoJ6nONfY7GVOVjg,autor,@luisgpacheco5858,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCYwpX26TrCxq8TvbKGRYLXA,autor,@beneficioelcaminovillacana8540,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCUIIIPTVDVHAXqhC_5V6lPA,autor,@gorrarota,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCzZ6dDCEsLMXbc5pCFXIprw,autor,@josegil3813,2,2,0.003205128205128205,0.05556241511297691,0.10249470018170805,0.0018607723888395644,True,4
a:UCNIeXbV_mEwpa412h1aqUWw,autor,@juandeleon9060,1,3,0.0016025641025641025,0.0,0.09571196266968325,0.002656452558196678,False,4
a:UC_6KbBY1bsYXz9fwFS0eQRg,autor,@imrcp5694,1,1,0.0016025641025641025,0.0,0.09418832795279973,0.0012249264059907559,False,2
a:UCDQaQv0hr2SS_PO-CMEwVHg,autor,@federicosaquimux1933,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCefAH1MbvADWUjE9WVcB9EQ,autor,@jabriz8152,1,1,0.0016025641025641025,0.0,0.06931217743917424,0.001355157775927288,False,2
a:UCEHXl4VvvVpq-_4xC5tsbhg,autor,@anibalg47,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCeQk-WfEA-cJRq4EKeE7TOw,autor,@franciscojuarez9223,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCkd9W714-947dEE6ZOEBATA,autor,@ARGELIATELON,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCljDbleJul41G1TzOjOZAVA,autor,@hectorcarranza3777,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCGGHbtfbbe0o68etrOf0qxw,autor,@karensussetteleonvargas9794,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCVdjCrh4tQoX3haNAZv-n5A,autor,@aurahernandez5646,1,1,0.0016025641025641025,0.0,0.014835164835164835,0.001146836088320433,False,-1
a:UCZeIIQrGAedW8tCbKWmGY-A,autor,@mariocordon8873,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCFUuDARXdmmIrLppEqf-rFg,autor,@allanmunoz7410,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCCUmP4PlbwgikVFpYwbtRTg,autor,@alhvi,1,1,0.0016025641025641025,0.0,0.06931217743917424,0.001355157775927288,False,2
a:UCfXykdbSU97rj987LDUGfvg,autor,@MariaSantos-c8y3h,1,1,0.0016025641025641025,0.0,0.05739341676841677,0.0013343430904194484,False,5
a:UC4Avya4kmR4Q0FrfFdBozSQ,autor,@davidlima1348,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UChep9kVb5gQmpodEEl10Xlg,autor,@carlosaguilar-kz7ml,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCtsxPYw8VUsH_FfnKg-0lmw,autor,@AlejandroPérez-b6r,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCRlCV9zSn7avAWh-9_XFWqQ,autor,@ronyarana8849,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCfo_yUPzy1f1POwwZxhZ06Q,autor,@lara11roberto,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCTylKrsqkrBKIqubMu_5N0Q,autor,@edwingeovanymarroquinmarro6684,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC5hvEnRUzI4Kfvwnyi4QxqQ,autor,@leonelsantizo5281,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCVhif9eV0f8plICen2DnpKA,autor,@blogarteplus,1,1,0.0016025641025641025,0.0,0.06858180676015238,0.0014051569022208567,False,2
a:UC1vr9aaMI2crB0NvwFHUeoQ,autor,@JoseSimilox-p6e,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCEgEQmRbtL5fwr9_DqAC--g,autor,@ArielRodas-g5y,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCIUhbSCy3-SGRe5UtqM4fzQ,autor,@jeanmorales1677,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UCozFYHN0e_-vlQbX3wQGOug,autor,@jesusguzman2321,1,1,0.0016025641025641025,0.0,0.014835164835164835,0.001146836088320433,False,-1
a:UCQMMuADgqWUOcJpLwHOzC-g,autor,@Ripped-Yoda,1,1,0.0016025641025641025,0.0,0.014835164835164835,0.001146836088320433,False,-1
a:UC-QOpE7GOxlXcHZ8b7HbQKA,autor,@mariaalexander427,1,2,0.0016025641025641025,0.0,0.014835164835164835,0.0019111167060976361,False,-1
a:UC0RpuMwkDKJYqgKHtsJRuWQ,autor,@sabinamarinaguerra3248,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UC-HeUTT6_g-VoiWds2a4H-w,autor,@JorgeMunoz-gd9et,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UC2Y_EHWQKevubk4vOEBBFxw,autor,@alfonsomorales2653,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCwEe1RKlEv1UpNWmWYfSh4w,autor,@marioramirez299,1,1,0.0016025641025641025,0.0,0.06931217743917424,0.001355157775927288,False,2
a:UCQtICyzWmhC5woCtbNgaSmg,autor,@nestormendez6216,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCDlr1VadSucIZgZ171pRBjQ,autor,@cuabatzjj5924,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCxKR3RA8T-kxMgq_2WWhRcQ,autor,@elenaluarca9377,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UCJxJC56BSAX-ArD0NAb9qnQ,autor,@alfonsowilian9157,1,1,0.0016025641025641025,0.0,0.0021367521367521365,0.001964674434475081,False,-1
a:UCqilIa8r7iek5sGYg_q6ofA,autor,@rolandojuchuna484,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UCyor0Mmm0ivLX2jIdyGp84Q,autor,@MiguelJordan-n3g,1,1,0.0016025641025641025,0.0,0.0021367521367521365,0.001964674434475081,False,-1
a:UCpe5jW3MIqkgTJ-PgkzvM6Q,autor,@carloslam5333,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCz3gu01bmjNv0DpRq-K3XYg,autor,@eusebiovasquez4385,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCuXmOjxC-htcprLgeVXz6Tg,autor,@jorgeaguilar-bq3uj,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCySYJU5kUh7X8gVt9la2ISA,autor,@dantesarti4351,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCHTGCgY2l-DQJIvlA_cpa_Q,autor,@virgiliogarcia3039,2,3,0.003205128205128205,0.0727661851257357,0.1417955002513826,0.002722124995053298,True,4
a:UCPNXmbOBVeC4HS-xemvcPtQ,autor,@BelkisRodriguezRamirez,1,1,0.0016025641025641025,0.0,0.014835164835164835,0.001146836088320433,False,-1
a:UCtUR3_CAiE7fCoZHM6cMfyQ,autor,@mdelcid01,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCGj2v6Gl5bN8NSrzJMXS-CA,autor,@juliogutierrez492,1,1,0.0016025641025641025,0.0,0.06858180676015238,0.0014051569022208567,False,2
a:UCbrtvygfRT6QXqWDNrOf-cA,autor,@Alejandro00710,2,2,0.003205128205128205,0.01014785776021731,0.09627830564406008,0.002197528711374814,False,2
a:UCOh6DaZC_x9HASnlRylEMfw,autor,@AndresMedina-v1s,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCL1MT278vSaQ83ZDkVWn1gw,autor,@elmorodriguez6978,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC8G5cJONY8L9voMyBW8Eoug,autor,@luisparedes-pw6qt,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC7VUuJr9cGh845CmTvf7TlQ,autor,@LuisCastillo-oz4df,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCFhxtoeARHPnXXPcDrOU3Xg,autor,@diegoalejandrolopezmendez205,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCAlzM_N6xBlMYmM8EBzX86Q,autor,@carlossoto3252,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UClqA491Xa5fQcXcJJa-vTWw,autor,@AndresLemus-k2d,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCvDwJBBY1mHK70aTEYl6rsA,autor,@cristianescobedo8296,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCWWkebAekppaL5b5CNlppuw,autor,@ninettmartinez425,1,1,0.0016025641025641025,0.0,0.0028846153846153848,0.0017694426447595962,False,-1
a:UCjmPuazZJzscrwvk0QR9RVw,autor,@mynorrodas8591,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCipetjeiWj4CZB6EbyYziZg,autor,@OseasSamayoa-ol5rz,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCZIQnb1fkwe39Iw2TAu-bGA,autor,@jorgegomez2237,1,1,0.0016025641025641025,0.0,0.06858180676015238,0.0014051569022208567,False,2
a:UCTP3O0rMnc8z8v8jaDQwL0w,autor,@RobertoZelaya-x1v,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCsUCN0Yq_UyTvKjOJLmNrnQ,autor,@moisesvaldez4043,2,2,0.003205128205128205,0.010011524056467876,0.12613204382826476,0.002218633481355427,True,6
a:UC3UVO7pTbeYvZ3ILEyRDskQ,autor,@rosaelenaargueta79,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCuP4UK33HKtJE_S39ksmaTw,autor,@herbertaguilar1387,1,1,0.0016025641025641025,0.0,0.09571196266968325,0.0011405211664277128,False,4
a:UClsrFGJKWPxxw7MiaEdKLXw,autor,@ericapaz5406,1,1,0.0016025641025641025,0.0,0.09571196266968325,0.0011405211664277128,False,4
a:UCg3eIfd7BrsLEqS0BLkftHA,autor,@ErmePérez-q4s,1,3,0.0016025641025641025,0.0,0.09571196266968325,0.002656452558196678,False,4
a:UCq3mDTTRZnUybct5M9OSXbg,autor,@MacoMorales-i2i2d,1,1,0.0016025641025641025,0.0,0.05739341676841677,0.0013343430904194484,False,5
a:UCGzXwyCzMzGmjmCbH3Hg01Q,autor,@FidelZacarias-ph7dy,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC0HvfEWozTHbwl_iEmJNvVA,autor,@OttoPalencia-b7r,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UC14qlobYKqD-DO0j6b75lcA,autor,@megavision4488,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCiGRBf2RNF0WRKhRVT7zFoA,autor,@edwinavila4876,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCa36MjQLoPAmgJo-R3G8WQA,autor,@elsasalguero6914,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UC3YpzAr7pcdKC7BVFEpYzog,autor,@carmenfigueroa1232,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCQqlPPUGqAfWjd-FSh_qn7Q,autor,@estuardoargueta137,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UC8r11yOugM2NuRfitQOxLLg,autor,@cesaraugustomoralesmonroy6907,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCusjriFsDHEc2AOjqk-p5ig,autor,@pablobarrios7931,1,1,0.0016025641025641025,0.0,0.09571196266968325,0.0011405211664277128,False,4
a:UC5fvhAfm89JH8eDFdvc0xYw,autor,@isaidiaz2388,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UCAV7QIjYhbDJaycQycM_0eQ,autor,@mariavail8998,1,1,0.0016025641025641025,0.0,0.09571196266968325,0.0011405211664277128,False,4
a:UC3E9mAgP7VoAE5mZoAexl5g,autor,@EnnioAroche,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCB5p8a5gklc80jJItP6xTHg,autor,@ernestogamboa8737,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC1NiEdJ7gk6FlDexIalWnGg,autor,@BorisTebalán,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCdQAuWwyC99MB7Y02Umj26Q,autor,@miguelbran1268,1,1,0.0016025641025641025,0.0,0.06931217743917424,0.001355157775927288,False,2
a:UCtowGNY2lnlg6O2CkwDgkLg,autor,@taniagabrielacelis8434,1,1,0.0016025641025641025,0.0,0.0036630036630036626,0.0016718267499018541,False,-1
a:UCp_dAUfv8i3LW3zWc24dLaQ,autor,@MarioCortez-o6v,1,1,0.0016025641025641025,0.0,0.014835164835164835,0.001146836088320433,False,-1
a:UC_NRVt2UP88ZNTwzrZ66JSg,autor,@aditalissethevasquezrojas8039,1,1,0.0016025641025641025,0.0,0.0016025641025641025,0.002550369803621533,False,-1
a:UCylqlpsh8ENNM1LqgQ1KbxA,autor,@Jel.Awesh.M,2,3,0.003205128205128205,0.028012717619459195,0.13906866370808676,0.003097145022516324,False,1
a:UCRvPToDkkumha7WJAfCDk1A,autor,@ligiaguerra3057,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCPZueDLrCS4BmTBRMA4q0fA,autor,@kevinochoa3695,1,1,0.0016025641025641025,0.0,0.09571196266968325,0.0011405211664277128,False,4
a:UCHMQ_lDhibZ-XZ_3fo6oxwg,autor,@crislexrubi4387,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UC7dadZG7kkGYnsNu6td0FbA,autor,@lesolorzano,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCrJn_rbo_ENAdeqneS-RmRw,autor,@josecarrera9623,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCFFrEmn6lPYiWyElpfzTy5Q,autor,@denilsonlopez4083,1,1,0.0016025641025641025,0.0,0.06946012232164847,0.0014546864615207304,False,7
a:UCNiMNUJvaRJb0_QLClqwVnA,autor,@Santiago.Nolasco,1,1,0.0016025641025641025,0.0,0.0036630036630036626,0.0016718267499018541,False,-1
